,dayl,prcp,srad,swe,tmax,tmin,vp,TM
3323,37567.55,11.66,85.97,0.0,3.25,-0.3,600.1,1989-02-05
3324,37670.43,19.95,145.71,0.0,3.37,-2.79,499.53,1989-02-06
3325,37670.43,6.0,180.07,0.0,-0.35,-7.14,359.3,1989-02-07
3326,37862.06,0.0,306.41,0.0,1.33,-7.75,340.8,1989-02-08
3327,38016.01,0.0,386.93,0.0,2.17,-11.08,264.22,1989-02-09
3328,38016.01,0.0,384.28,0.0,1.78,-11.32,257.78,1989-02-10
3329,38151.09,0.0,428.54,0.0,8.63,-8.97,310.4,1989-02-11
3330,38361.61,0.0,412.39,0.0,12.35,-3.82,460.99,1989-02-12
3331,38361.61,0.89,395.71,0.0,15.85,0.2,622.45,1989-02-13
3332,38553.24,2.06,226.37,0.0,18.89,10.06,1244.77,1989-02-14
3333,38707.21,3.86,230.08,0.0,21.71,12.18,1427.18,1989-02-15
3334,38707.21,3.47,256.46,0.0,21.74,8.12,1089.42,1989-02-16
3335,38949.91,18.66,135.24,0.0,9.33,3.57,791.94,1989-02-17
3336,39052.79,16.72,91.38,0.0,4.66,1.15,663.22,1989-02-18
3337,39052.79,2.99,123.74,0.0,5.06,0.98,654.14,1989-02-19
3338,39398.4,5.65,171.49,0.0,9.28,2.52,732.43,1989-02-20
3339,39398.4,41.73,221.92,0.0,13.65,4.45,842.55,1989-02-21
3340,39398.4,0.27,377.5,0.0,11.72,-0.99,569.33,1989-02-22
3341,39744.02,1.48,362.75,0.0,0.22,-9.17,304.94,1989-02-23
3342,39744.02,0.0,418.88,0.0,0.49,-10.82,267.95,1989-02-24
3343,39752.86,0.0,479.39,0.0,4.71,-10.39,276.53,1989-02-25
3344,40089.6,0.0,393.71,0.0,12.04,-0.17,604.86,1989-02-26
3345,40089.6,32.28,302.22,0.0,13.81,0.58,640.43,1989-02-27
3346,40332.31,32.37,173.59,0.0,6.68,0.91,650.81,1989-02-28
3347,40435.2,0.0,358.3,0.0,10.58,0.56,633.89,1989-03-01
3348,40435.2,0.0,371.02,0.0,11.94,1.49,679.56,1989-03-02
3349,40780.8,0.0,343.97,0.0,13.51,4.24,825.42,1989-03-03
3350,40780.8,15.16,213.47,0.0,14.3,7.1,1011.98,1989-03-04
3351,40780.8,52.29,237.97,0.0,16.54,8.38,1110.26,1989-03-05
3352,41126.39,35.45,330.65,0.0,16.43,2.12,712.24,1989-03-06
3353,41126.39,0.0,144.93,0.0,1.66,-1.48,550.87,1989-03-07
3354,41472.0,0.0,352.44,0.0,7.25,-1.62,545.74,1989-03-08
3355,41472.0,0.0,443.73,0.0,11.87,-1.61,545.7,1989-03-09
3356,41472.0,0.0,475.23,0.0,17.15,-0.06,603.83,1989-03-10
3357,41817.6,0.0,480.91,0.0,21.47,2.59,727.9,1989-03-11
3358,41817.6,0.0,471.77,0.0,23.54,5.46,916.6,1989-03-12
3359,41952.67,0.0,430.85,0.0,23.51,9.44,1195.13,1989-03-13
3360,42163.19,0.0,383.82,0.0,23.3,12.02,1401.42,1989-03-14
3361,42163.19,1.31,379.22,0.0,24.44,12.01,1406.41,1989-03-15
3362,42508.8,3.86,383.66,0.0,21.14,2.5,733.19,1989-03-16
3363,42508.8,0.0,483.88,0.0,20.98,3.63,797.12,1989-03-17
3364,42508.8,3.06,367.16,0.0,23.34,9.51,1201.16,1989-03-18
3365,42854.41,0.0,508.44,0.0,19.28,-0.69,583.82,1989-03-19
3366,42854.41,14.37,334.31,0.0,17.86,3.7,800.56,1989-03-20
3367,43200.02,14.9,316.99,0.0,18.44,5.31,893.77,1989-03-21
3368,43200.02,0.14,328.54,0.0,9.8,1.02,659.46,1989-03-22
3369,43200.02,13.12,228.64,0.0,11.5,3.45,788.78,1989-03-23
3370,43545.61,7.64,147.54,0.0,10.05,5.23,889.41,1989-03-24
3371,43545.61,0.0,368.91,0.0,16.98,6.8,990.04,1989-03-25
3372,43891.19,0.0,465.24,0.0,20.44,5.43,898.36,1989-03-26
3373,43891.19,0.0,466.19,0.0,23.69,8.16,1092.58,1989-03-27
3374,43891.19,0.0,406.34,0.0,25.28,12.73,1460.57,1989-03-28
3375,44236.79,4.62,342.92,0.0,26.56,15.31,1742.22,1989-03-29
3376,44236.79,19.77,270.31,0.0,24.41,13.94,1594.05,1989-03-30
3377,44447.3,13.03,334.68,0.0,20.52,6.88,992.09,1989-03-31
3378,44582.38,0.0,438.89,0.0,11.73,-0.74,581.35,1989-04-01
3379,44582.38,0.0,501.04,0.0,17.38,0.9,652.61,1989-04-02
3380,44928.01,10.17,299.18,0.0,20.19,8.55,1124.32,1989-04-03
3381,44928.01,41.93,199.55,0.0,19.37,12.23,1421.12,1989-04-04
3382,44928.01,0.25,379.53,0.0,15.52,5.25,889.64,1989-04-05
3383,45273.61,0.0,467.58,0.0,14.48,0.44,627.4,1989-04-06
3384,45273.61,18.68,314.11,0.0,13.09,1.27,668.08,1989-04-07
3385,45619.19,13.73,247.58,0.0,12.5,3.91,810.92,1989-04-08
3386,45619.19,5.39,321.15,0.0,12.18,1.06,657.7,1989-04-09
3387,45619.19,0.0,293.71,0.0,9.64,2.58,737.49,1989-04-10
3388,45964.8,0.0,480.11,0.0,9.78,-3.36,474.45,1989-04-11
3389,45964.8,0.0,507.01,0.0,12.92,-1.89,530.04,1989-04-12
3390,46067.7,0.0,529.04,0.0,16.49,-0.27,600.12,1989-04-13
3391,46310.4,0.0,521.84,0.0,19.12,2.48,721.41,1989-04-14
3392,46310.4,7.13,290.66,0.0,18.1,8.04,1083.56,1989-04-15
3393,46647.17,0.0,475.54,0.0,17.06,3.87,799.3,1989-04-16
3394,46656.02,0.0,524.09,0.0,22.65,5.83,920.09,1989-04-17
3395,46656.02,0.0,530.97,0.0,26.05,8.14,1090.8,1989-04-18
3396,47001.58,0.0,471.71,0.0,24.86,11.02,1321.95,1989-04-19
3397,47001.58,0.0,524.63,0.0,21.25,4.94,874.73,1989-04-20
3398,47001.58,0.0,528.88,0.0,23.12,6.02,940.2,1989-04-21
3399,47347.21,0.0,529.48,0.0,25.17,7.27,1022.0,1989-04-22
3400,47347.21,0.0,468.3,0.0,27.33,12.5,1441.67,1989-04-23
3401,47450.07,0.0,446.6,0.0,27.9,13.99,1599.51,1989-04-24
3402,47692.78,0.0,466.25,0.0,27.99,13.14,1502.5,1989-04-25
3403,47692.78,0.0,456.69,0.0,28.36,14.0,1599.91,1989-04-26
3404,47846.77,0.0,429.94,0.0,29.29,15.95,1796.26,1989-04-27
3405,48038.41,0.0,434.12,0.0,29.6,16.02,1802.69,1989-04-28
3406,48038.41,0.0,427.09,0.0,29.54,16.25,1840.38,1989-04-29
3407,48248.91,10.16,316.32,0.0,26.39,13.83,1585.26,1989-04-30
3408,48384.0,5.08,321.3,0.0,25.03,13.88,1586.56,1989-05-01
3409,48384.0,2.78,310.63,0.0,18.45,8.68,1134.37,1989-05-02
3410,48537.94,0.0,384.68,0.0,18.21,8.16,1092.65,1989-05-03
3411,48729.57,11.84,285.07,0.0,18.95,8.96,1156.84,1989-05-04
3412,48729.57,21.7,186.06,0.0,17.42,11.3,1347.48,1989-05-05
3413,48832.47,25.09,298.28,0.0,19.78,9.3,1183.96,1989-05-06
3414,49075.19,0.0,491.12,0.0,16.96,3.21,770.25,1989-05-07
3415,49075.19,0.0,510.35,0.0,18.95,3.83,801.97,1989-05-08
3416,49075.19,5.11,315.94,0.0,22.08,10.37,1269.67,1989-05-09
3417,49411.95,7.6,295.71,0.0,20.71,10.08,1246.03,1989-05-10
3418,49420.79,0.0,464.36,0.0,18.69,5.71,921.76,1989-05-11
3419,49420.79,0.0,524.51,0.0,18.9,2.98,755.88,1989-05-12
3420,49574.77,0.0,508.66,0.0,20.06,4.92,872.96,1989-05-13
3421,49766.41,1.88,319.26,0.0,19.77,10.22,1257.78,1989-05-14
3422,49766.41,2.43,257.27,0.0,20.29,12.39,1437.45,1989-05-15
3423,49766.41,0.0,512.4,0.0,23.07,7.55,1044.31,1989-05-16
3424,50030.45,0.0,516.92,0.0,23.99,8.13,1090.41,1989-05-17
3425,50111.98,0.0,463.37,0.0,25.86,12.46,1447.96,1989-05-18
3426,50111.98,4.79,264.2,0.0,25.68,16.94,1915.83,1989-05-19
3427,50111.98,27.26,288.18,0.0,24.82,14.73,1680.44,1989-05-20
3428,50376.04,0.0,421.32,0.0,24.96,13.8,1579.54,1989-05-21
3429,50457.58,0.0,442.39,0.0,27.98,15.75,1782.38,1989-05-22
3430,50457.58,13.37,331.62,0.0,26.37,14.44,1647.74,1989-05-23
3431,50457.58,0.0,506.12,0.0,26.08,11.4,1352.17,1989-05-24
3432,50560.48,0.0,419.37,0.0,28.77,17.41,1990.61,1989-05-25
3433,50794.36,0.0,307.68,0.0,29.42,21.53,2564.44,1989-05-26
3434,50803.21,18.2,285.96,0.0,28.21,18.41,2121.21,1989-05-27
3435,50803.21,0.0,527.87,0.0,26.26,10.7,1295.96,1989-05-28
3436,50803.21,0.0,510.57,0.0,27.66,12.75,1459.75,1989-05-29
3437,50906.09,0.0,454.65,0.0,28.73,16.24,1838.44,1989-05-30
3438,51067.27,0.0,416.73,0.0,29.68,18.41,2114.06,1989-05-31
3439,51148.79,0.0,429.76,0.0,31.14,19.08,2213.3,1989-06-01
3440,51148.79,6.56,316.29,0.0,30.36,18.71,2157.68,1989-06-02
3441,51148.79,0.0,374.11,0.0,27.26,17.72,2027.9,1989-06-03
3442,51148.79,7.78,235.65,0.0,26.51,18.69,2159.85,1989-06-04
3443,51164.83,16.13,182.57,0.0,24.84,19.01,2202.2,1989-06-05
3444,51302.77,38.72,196.16,0.0,22.45,16.46,1866.66,1989-06-06
3445,51412.85,0.0,432.35,0.0,24.01,13.38,1536.22,1989-06-07
3446,51485.55,10.64,302.04,0.0,24.74,14.99,1705.6,1989-06-08
3447,51494.39,34.8,177.64,0.0,22.74,17.47,1995.97,1989-06-09
3448,51494.39,0.0,411.06,0.0,25.48,15.55,1763.98,1989-06-10
3449,51494.39,0.0,491.72,0.0,27.61,14.46,1644.73,1989-06-11
3450,51494.39,6.08,376.59,0.0,28.77,18.54,2135.69,1989-06-12
3451,51494.39,30.81,300.98,0.0,27.67,17.96,2061.52,1989-06-13
3452,51494.39,12.15,283.06,0.0,26.73,17.82,2044.3,1989-06-14
3453,51494.39,34.35,270.28,0.0,25.95,17.75,2032.2,1989-06-15
3454,51510.42,16.11,199.78,0.0,21.76,16.3,1856.38,1989-06-16
3455,51545.67,0.0,479.94,0.0,24.06,12.71,1470.86,1989-06-17
3456,51545.67,0.0,478.62,0.0,27.52,15.53,1762.59,1989-06-18
3457,51597.29,27.95,339.45,0.0,28.01,16.83,1914.48,1989-06-19
3458,51597.29,9.59,257.02,0.0,24.99,17.77,2035.27,1989-06-20
3459,51597.29,14.69,281.52,0.0,26.57,18.24,2098.58,1989-06-21
3460,51597.29,18.77,283.5,0.0,26.21,17.93,2056.34,1989-06-22
3461,51597.29,0.0,421.27,0.0,27.37,17.82,2042.72,1989-06-23
3462,51597.29,0.0,453.24,0.0,29.68,18.7,2158.83,1989-06-24
3463,51545.67,0.0,430.77,0.0,30.6,20.14,2342.55,1989-06-25
3464,51510.42,0.0,431.6,0.0,31.67,20.93,2469.09,1989-06-26
3465,51510.42,0.0,439.53,0.0,31.18,20.4,2387.62,1989-06-27
3466,51494.39,8.97,315.27,0.0,30.07,20.39,2388.09,1989-06-28
3467,51494.39,5.65,268.64,0.0,27.9,20.36,2386.1,1989-06-29
3468,51494.39,10.07,274.69,0.0,26.45,18.87,2184.36,1989-06-30
3469,51494.39,12.31,235.13,0.0,25.72,19.55,2278.29,1989-07-01
3470,51494.39,15.95,209.0,0.0,24.41,19.14,2217.32,1989-07-02
3471,51494.39,29.79,228.09,0.0,25.4,19.59,2278.48,1989-07-03
3472,51494.39,22.57,293.07,0.0,27.62,19.58,2278.23,1989-07-04
3473,51459.16,14.33,309.73,0.0,27.78,19.15,2222.29,1989-07-05
3474,51359.3,7.63,288.82,0.0,27.71,19.93,2327.53,1989-07-06
3475,51251.7,1.66,348.69,0.0,28.94,20.91,2466.26,1989-07-07
3476,51148.79,0.0,399.91,0.0,29.1,20.58,2414.87,1989-07-08
3477,51148.79,0.0,464.92,0.0,31.3,20.06,2347.34,1989-07-09
3478,51148.79,0.0,466.31,0.0,31.87,20.39,2385.43,1989-07-10
3479,51148.79,25.78,335.96,0.0,29.52,20.15,2354.9,1989-07-11
3480,51139.95,14.05,278.62,0.0,27.27,19.69,2294.17,1989-07-12
3481,50957.17,0.0,447.9,0.0,30.02,19.81,2308.36,1989-07-13
3482,50819.23,0.0,424.41,0.0,29.19,19.9,2319.48,1989-07-14
3483,50803.21,0.0,495.55,0.0,29.18,17.1,1936.51,1989-07-15
3484,50803.21,7.72,342.73,0.0,29.25,18.67,2147.69,1989-07-16
3485,50803.21,9.69,323.53,0.0,25.76,16.53,1874.01,1989-07-17
3486,50721.66,0.0,494.48,0.0,28.28,16.36,1852.48,1989-07-18
3487,50473.61,8.05,369.01,0.0,28.34,19.42,2261.44,1989-07-19
3488,50457.58,16.23,325.8,0.0,27.76,18.16,2089.32,1989-07-20
3489,50457.58,0.0,439.09,0.0,27.92,18.13,2087.88,1989-07-21
3490,50448.74,0.0,398.65,0.0,27.63,19.09,2209.77,1989-07-22
3491,50214.88,0.0,417.79,0.0,28.45,19.24,2230.5,1989-07-23
3492,50111.98,6.74,290.96,0.0,28.67,20.37,2378.52,1989-07-24
3493,50111.98,0.0,442.17,0.0,29.61,19.39,2260.96,1989-07-25
3494,50111.98,0.0,473.22,0.0,32.68,20.47,2395.51,1989-07-26
3495,49869.29,0.0,470.33,0.0,32.7,20.55,2408.38,1989-07-27
3496,49766.41,0.0,463.28,0.0,31.95,20.26,2362.22,1989-07-28
3497,49766.41,0.0,463.12,0.0,32.08,20.24,2358.09,1989-07-29
3498,49757.57,0.0,452.68,0.0,32.09,20.58,2412.43,1989-07-30
3499,49436.83,0.02,441.86,0.0,31.04,20.01,2327.83,1989-07-31
3500,49420.79,5.92,311.67,0.0,31.21,20.95,2471.98,1989-08-01
3501,49420.79,2.66,323.67,0.0,30.2,20.99,2478.02,1989-08-02
3502,49229.17,1.99,384.08,0.0,31.02,20.33,2381.21,1989-08-03
3503,49075.19,0.0,459.56,0.0,32.2,19.74,2300.48,1989-08-04
3504,49075.19,0.0,445.58,0.0,32.59,20.5,2400.0,1989-08-05
3505,49039.95,0.0,427.04,0.0,32.35,20.94,2470.07,1989-08-06
3506,48729.57,0.0,429.66,0.0,29.82,18.76,2161.96,1989-08-07
3507,48729.57,0.0,524.48,0.0,25.33,10.69,1294.83,1989-08-08
3508,48729.57,0.0,512.12,0.0,25.4,11.33,1346.78,1989-08-09
3509,48384.0,0.0,475.01,0.0,26.25,13.73,1576.35,1989-08-10
3510,48384.0,0.0,475.29,0.0,26.92,14.04,1603.22,1989-08-11
3511,48384.0,0.0,508.54,0.0,28.06,13.03,1485.46,1989-08-12
3512,48038.41,0.0,500.44,0.0,28.93,13.96,1596.51,1989-08-13
3513,48038.41,0.0,485.3,0.0,29.34,15.01,1721.06,1989-08-14
3514,48038.41,0.0,389.76,0.0,28.09,17.83,2052.35,1989-08-15
3515,47692.78,0.0,412.28,0.0,28.46,17.36,1978.17,1989-08-16
3516,47692.78,10.33,292.97,0.0,29.02,18.58,2139.52,1989-08-17
3517,47692.78,10.56,286.71,0.0,26.52,16.66,1893.42,1989-08-18
3518,47347.21,0.0,447.27,0.0,28.73,16.04,1816.78,1989-08-19
3519,47347.21,0.0,426.17,0.0,29.96,17.78,2045.45,1989-08-20
3520,47338.36,0.0,400.83,0.0,31.09,19.59,2286.96,1989-08-21
3521,47001.58,0.0,390.97,0.0,31.59,20.27,2362.53,1989-08-22
3522,47001.58,7.85,342.16,0.0,31.91,21.15,2503.65,1989-08-23
3523,46809.98,4.71,350.42,0.0,32.28,21.16,2505.84,1989-08-24
3524,46656.02,10.11,313.36,0.0,32.28,19.46,2259.61,1989-08-25
3525,46656.02,0.0,399.45,0.0,31.96,20.0,2336.27,1989-08-26
3526,46310.4,12.11,310.32,0.0,32.02,19.35,2245.01,1989-08-27
3527,46310.4,0.0,394.7,0.0,31.85,19.97,2320.83,1989-08-28
3528,46310.4,0.0,370.37,0.0,32.03,21.02,2483.33,1989-08-29
3529,45964.8,0.0,363.61,0.0,31.83,21.07,2491.04,1989-08-30
3530,45964.8,10.75,277.03,0.0,30.07,19.35,2243.14,1989-08-31
3531,45883.26,0.0,365.37,0.0,30.95,20.16,2356.53,1989-09-01
3532,45619.19,16.74,249.98,0.0,29.25,19.8,2304.2,1989-09-02
3533,45619.19,0.0,382.9,0.0,29.16,17.98,2075.71,1989-09-03
3534,45273.61,0.0,365.63,0.0,29.6,18.97,2195.04,1989-09-04
3535,45273.61,0.0,414.73,0.0,28.27,15.87,1789.42,1989-09-05
3536,45273.61,0.0,382.4,0.0,28.75,17.5,2000.61,1989-09-06
3537,44928.01,0.0,287.59,0.0,25.89,18.17,2093.69,1989-09-07
3538,44928.01,0.0,389.14,0.0,29.45,17.93,2068.47,1989-09-08
3539,44633.66,0.0,393.37,0.0,30.56,18.6,2136.47,1989-09-09
3540,44582.38,8.07,275.65,0.0,30.89,19.86,2308.95,1989-09-10
3541,44582.38,11.07,229.86,0.0,28.58,20.12,2344.8,1989-09-11
3542,44236.79,1.91,307.38,0.0,28.99,19.95,2326.24,1989-09-12
3543,44236.79,4.51,276.07,0.0,30.03,19.34,2248.52,1989-09-13
3544,44236.79,42.9,251.82,0.0,29.76,20.26,2361.34,1989-09-14
3545,43891.19,11.23,233.01,0.0,27.69,19.29,2241.83,1989-09-15
3546,43891.19,2.82,281.49,0.0,24.18,15.43,1752.37,1989-09-16
3547,43545.61,0.0,362.1,0.0,23.16,13.55,1563.31,1989-09-17
3548,43545.61,0.0,423.25,0.0,24.82,12.45,1436.04,1989-09-18
3549,43545.61,0.0,442.17,0.0,26.24,12.44,1434.85,1989-09-19
3550,43200.02,0.0,433.67,0.0,26.29,12.76,1461.04,1989-09-20
3551,43200.02,0.0,397.29,0.0,26.59,14.75,1678.78,1989-09-21
3552,42854.41,10.19,201.24,0.0,24.97,17.87,2055.79,1989-09-22
3553,42854.41,13.13,260.24,0.0,23.24,13.83,1585.8,1989-09-23
3554,42854.41,0.0,428.33,0.0,18.26,5.98,937.12,1989-09-24
3555,42508.8,15.98,255.64,0.0,16.64,7.98,1078.17,1989-09-25
3556,42508.8,14.03,188.12,0.0,17.75,11.7,1375.67,1989-09-26
3557,42163.19,0.0,375.08,0.0,22.64,12.24,1421.47,1989-09-27
3558,42163.19,0.0,371.81,0.0,22.83,12.48,1438.28,1989-09-28
3559,42163.19,27.76,114.68,0.0,16.32,12.8,1471.43,1989-09-29
3560,41817.6,34.67,125.38,0.0,18.5,14.62,1667.24,1989-09-30
3561,41817.6,42.11,121.49,0.0,20.32,16.54,1872.42,1989-10-01
3562,41766.33,19.94,199.74,0.0,22.6,15.99,1799.37,1989-10-02
3563,41472.0,0.0,340.55,0.0,23.87,14.81,1685.56,1989-10-03
3564,41472.0,0.0,424.71,0.0,23.62,10.25,1259.73,1989-10-04
3565,41126.39,0.0,460.35,0.0,23.39,6.21,936.46,1989-10-05
3566,41126.39,0.0,451.32,0.0,25.81,8.4,1111.92,1989-10-06
3567,41126.39,0.0,430.71,0.0,26.43,10.5,1279.74,1989-10-07
3568,40780.8,0.0,436.12,0.0,20.14,4.99,878.57,1989-10-08
3569,40780.8,0.0,445.52,0.0,18.62,2.29,720.89,1989-10-09
3570,40516.75,0.0,436.85,0.0,20.23,4.07,806.45,1989-10-10
3571,40435.2,0.0,432.58,0.0,22.54,5.59,919.51,1989-10-11
3572,40435.2,0.0,427.0,0.0,25.61,7.8,1064.02,1989-10-12
3573,40089.6,0.0,412.35,0.0,26.56,9.52,1201.74,1989-10-13
3574,40089.6,0.0,387.91,0.0,26.37,11.15,1331.77,1989-10-14
3575,40089.6,0.0,387.44,0.0,26.52,10.84,1306.98,1989-10-15
3576,39744.02,0.0,324.18,0.0,25.58,13.81,1581.77,1989-10-16
3577,39744.02,13.87,143.43,0.0,23.81,17.5,2000.0,1989-10-17
3578,39590.04,1.76,355.47,0.0,21.81,7.91,1074.69,1989-10-18
3579,39398.4,2.03,214.63,0.0,9.25,1.74,692.28,1989-10-19
3580,39398.4,1.26,190.37,0.0,4.96,-0.43,592.03,1989-10-20
3581,39088.03,0.0,363.56,0.0,11.5,-1.15,560.0,1989-10-21
3582,39052.79,0.0,395.75,0.0,19.09,2.44,725.42,1989-10-22
3583,39052.79,0.0,373.96,0.0,22.4,6.73,978.73,1989-10-23
3584,38707.21,0.0,373.51,0.0,22.21,6.26,940.74,1989-10-24
3585,38707.21,0.0,386.31,0.0,23.0,4.91,872.58,1989-10-25
3586,38707.21,0.0,384.16,0.0,23.77,4.97,877.31,1989-10-26
3587,38361.61,0.0,382.46,0.0,24.02,4.7,855.67,1989-10-27
3588,38361.61,0.0,377.42,0.0,24.33,4.9,872.06,1989-10-28
3589,38361.61,0.0,374.07,0.0,24.72,4.7,856.31,1989-10-29
3590,38016.01,0.0,359.61,0.0,25.21,6.0,921.17,1989-10-30
3591,38016.01,0.7,295.59,0.0,22.58,8.69,1135.33,1989-10-31
3592,38016.01,0.0,309.62,0.0,16.56,2.06,719.99,1989-11-01
3593,37670.43,0.0,275.03,0.0,16.03,3.56,797.3,1989-11-02
3594,37670.43,0.0,304.06,0.0,14.23,-0.12,607.89,1989-11-03
3595,37670.43,0.0,332.88,0.0,13.42,-3.32,480.0,1989-11-04
3596,37360.05,0.0,328.29,0.0,18.32,1.26,661.83,1989-11-05
3597,37324.81,28.61,199.36,0.0,20.53,7.69,1054.98,1989-11-06
3598,37324.81,7.47,111.6,0.0,17.46,10.93,1314.1,1989-11-07
3599,37170.83,9.59,91.4,0.0,19.32,13.99,1598.85,1989-11-08
3600,36979.21,13.44,213.61,0.0,19.33,5.52,910.97,1989-11-09
3601,36979.21,0.0,273.12,0.0,15.87,3.19,775.49,1989-11-10
3602,36963.17,0.0,311.46,0.0,20.18,4.0,800.19,1989-11-11
3603,36642.45,0.0,326.96,0.0,24.19,5.36,908.95,1989-11-12
3604,36633.61,0.0,324.28,0.0,24.66,5.66,920.0,1989-11-13
3605,36633.61,6.69,191.88,0.0,22.63,9.81,1224.71,1989-11-14
3606,36530.71,17.64,104.31,0.0,18.82,12.54,1443.46,1989-11-15
3607,36287.99,28.0,245.26,0.0,19.45,-0.05,608.12,1989-11-16
3608,36287.99,0.0,248.15,0.0,5.38,-6.03,388.74,1989-11-17
3609,36287.99,0.0,252.12,0.0,8.32,-3.68,464.04,1989-11-18
3610,36185.11,0.0,272.34,0.0,13.32,-0.75,579.42,1989-11-19
3611,35951.24,0.0,274.88,0.0,17.27,2.45,730.71,1989-11-20
3612,35942.39,0.0,271.92,0.0,18.72,3.86,800.0,1989-11-21
3613,35942.39,16.01,139.99,0.0,12.39,3.48,788.92,1989-11-22
3614,35926.37,28.01,143.77,0.0,6.46,-2.34,516.45,1989-11-23
3615,35678.33,0.0,244.46,0.0,5.64,-6.08,388.87,1989-11-24
3616,35596.79,0.0,267.13,0.0,10.62,-2.91,495.57,1989-11-25
3617,35596.79,0.0,203.18,0.0,14.28,4.76,860.79,1989-11-26
3618,35596.79,0.0,146.83,0.0,17.48,10.76,1300.85,1989-11-27
3619,35580.74,6.84,142.31,0.0,19.65,10.79,1303.41,1989-11-28
3620,35442.83,0.0,264.31,0.0,12.3,-0.44,591.59,1989-11-29
3621,35260.01,0.0,266.15,0.0,6.94,-5.68,400.34,1989-11-30
3622,35251.17,0.0,278.66,0.0,10.35,-3.56,471.07,1989-12-01
3623,35251.17,0.0,261.95,0.0,12.33,-0.45,600.0,1989-12-02
3624,35251.17,0.0,309.0,0.0,11.2,-6.85,366.76,1989-12-03
3625,35251.17,0.0,244.77,0.0,2.39,-8.77,319.95,1989-12-04
3626,35148.29,0.0,293.78,0.0,10.47,-5.38,413.42,1989-12-05
3627,35040.67,0.0,283.58,0.0,17.05,1.35,670.92,1989-12-06
3628,34940.83,0.0,252.18,0.0,16.75,3.73,800.0,1989-12-07
3629,34905.59,18.24,134.48,0.0,9.19,1.07,661.82,1989-12-08
3630,34905.59,4.42,86.5,0.0,3.33,-1.49,550.84,1989-12-09
3631,34905.59,0.0,124.92,0.0,2.78,-2.36,515.64,1989-12-10
3632,34905.59,0.0,185.88,0.0,6.99,-0.95,571.85,1989-12-11
3633,34905.59,10.0,136.47,0.0,6.56,-1.01,570.75,1989-12-12
3634,34905.59,0.0,233.03,0.0,0.9,-8.95,306.63,1989-12-13
3635,34905.59,0.0,233.44,0.0,2.03,-7.83,337.35,1989-12-14
3636,34889.55,2.72,241.89,0.0,5.24,-6.41,372.04,1989-12-15
3637,34889.55,0.61,342.78,0.0,4.03,-15.63,179.9,1989-12-16
3638,34854.31,0.0,277.76,0.0,-2.19,-13.24,220.13,1989-12-17
3639,34802.7,0.0,226.4,0.0,0.31,-7.97,335.33,1989-12-18
3640,34802.7,4.22,150.91,0.0,2.46,-4.67,435.86,1989-12-19
3641,34802.7,0.0,269.05,0.0,1.31,-8.86,310.7,1989-12-20
3642,34802.7,0.0,284.46,0.0,1.25,-9.7,281.12,1989-12-21
3643,34802.7,0.0,339.48,0.0,-3.11,-19.23,123.53,1989-12-22
3644,34802.7,0.0,235.14,0.0,-10.35,-18.64,145.42,1989-12-23
3645,34854.31,0.0,268.67,0.0,-7.7,-17.63,159.92,1989-12-24
3646,34854.31,0.0,273.67,0.0,-3.74,-13.99,200.91,1989-12-25
3647,34889.55,0.0,235.76,0.0,0.95,-7.4,351.83,1989-12-26
3648,34905.59,0.0,297.04,0.0,6.78,-5.49,402.87,1989-12-27
3649,34905.59,0.0,342.5,0.0,13.33,-5.4,407.79,1989-12-28
3650,34905.59,0.0,318.81,0.0,13.77,-2.49,517.53,1989-12-29
3651,34905.59,11.45,136.06,0.0,13.04,5.43,900.42,1989-12-30
3652,34905.59,41.6,130.47,0.0,14.86,7.69,1055.28,1989-12-31
3653,34905.59,1.16,265.2,0.0,11.05,-1.53,549.76,1990-01-01
3654,34905.59,0.0,243.66,0.0,6.33,-3.07,483.26,1990-01-02
3655,34914.43,0.0,277.58,0.0,10.85,-0.85,572.22,1990-01-03
3656,34987.14,24.51,192.08,0.0,14.24,3.65,793.37,1990-01-04
3657,35097.22,7.0,157.81,0.0,13.15,5.2,887.23,1990-01-05
3658,35235.14,17.07,96.78,0.0,9.41,4.82,860.88,1990-01-06
3659,35251.17,5.07,85.61,0.0,8.1,4.0,809.7,1990-01-07
3660,35251.17,22.11,120.93,0.0,8.46,2.59,739.06,1990-01-08
3661,35251.17,0.0,264.7,0.0,10.54,-0.56,595.07,1990-01-09
3662,35251.17,0.0,291.06,0.0,13.99,0.59,640.0,1990-01-10
3663,35332.73,0.0,297.35,0.0,15.1,1.08,646.36,1990-01-11
3664,35493.88,0.0,314.92,0.0,15.88,-0.31,600.12,1990-01-12
3665,35596.79,0.0,280.9,0.0,4.95,-6.5,370.87,1990-01-13
3666,35596.79,0.0,294.1,0.0,7.87,-4.67,434.21,1990-01-14
3667,35596.79,0.0,249.29,0.0,11.98,2.22,720.3,1990-01-15
3668,35605.63,0.0,238.82,0.0,16.28,6.82,985.4,1990-01-16
3669,35839.5,6.1,222.11,0.0,20.63,8.02,1081.98,1990-01-17
3670,35942.39,19.06,147.38,0.0,18.64,11.14,1331.57,1990-01-18
3671,35942.39,2.22,195.42,0.0,15.83,7.45,1036.29,1990-01-19
3672,35942.39,27.13,132.24,0.0,15.73,9.38,1190.38,1990-01-20
3673,36023.92,31.35,176.52,0.0,13.95,5.24,891.99,1990-01-21
